customer_id,full_name,ssn,email,account_number,account_balance,credit_score,has_defaulted
CUST_000267,Alicia Green,596-08-2395,steven25@example.org,HADY47195979647158,72452.98,743.0,0
CUST_000268,Samantha Cohen,309-35-5940,fergusonmichael@example.org,BILN50448183219285,22461.4,465.0,0
CUST_000269,Michelle Park,822156838,hmoon@example.org,AEQJ57652132833898,67066.91,380.0,0
CUST_000270,Daniel Zavala,436-89-1831,smithtodd@example.com,APLJ52798524013223,22363.26,846.0,0
CUST_000271,Christina Lambert,030122385,stacy55@example.org,BGDB89071401401193,12425.65,645.0,0
CUST_000272,Annette Lewis,517-91-7778,helen27@example.net,QYXT38911908334280,2932.37,571.0,0
CUST_000273,Kristin Williams,336-64-1896,mcampbell@example.net,DFLM63836151718275,37101.87,596.0,0
CUST_000274,Megan Wilson,405-52-9676,figueroapatricia@example.org,JVOH86463175207167,30159.99,764.0,0
CUST_000275,Tiffany Archer,524-36-2415,qrodriguez@example.com,CLGK39613674994657,14903.74,447.0,0
CUST_000276,Billy Walton,786-64-7636,kellyjimenez@example.net,PHUE01017026952499,73140.75,433.0,0
CUST_000277,Matthew Chan,724-22-8053,ttaylor@example.com,IRKZ88006167567700,8750.4,760.0,0
CUST_000278,Lisa Gomez,292-42-1007,garzadavid@example.com,PYDS78897782806479,45961.0,554.0,1
CUST_000279,Susan Jones,313-15-5532,andrewnguyen@example.com,LZXS05616556503334,53945.2,494.0,0
CUST_000280,Michael Rogers,515-98-5564,christinacox@example.com,VNSQ64079056965917,22794.81,323.0,0
CUST_000281,Denise Knight,544-61-6998,michaeljones@example.com,GPUZ18344049639191,43542.48,349.0,0
CUST_000282,Christy Hayden,761-60-4390,umichael@example.net,QZJN85366498782082,35029.31,849.0,0
CUST_000283,Kyle Sullivan,117203145,sanchezmargaret@example.com,BQGL72324665136442,27116.21,712.0,0
CUST_000284,Angela Guzman,888-09-6669,emily16@example.net,PRNN03242044820700,41268.33,375.0,0
CUST_000285,Renee Manning,434-28-2364,thompsontara@example.com,EHDS81898471391559,46554.74,421.0,0
CUST_000286,Alisha Rasmussen,621-05-0896,johnnycruz@example.net,NISB78515867342575,41616.3,674.0,0
CUST_000287,Lynn Suarez,786836657,hillchristopher@example.com,WLZV18376064413432,2920.4,440.0,0
CUST_000288,Catherine Ramos,657-18-0051,tgonzalez@example.com,PXNK61248156985700,66931.44,443.0,0
CUST_000289,Jason White,898-49-9346,andrewjohnson@example.net,SCDF38296577242954,55318.61,606.0,0
CUST_000290,Keith Smith,539-56-7434,twilson@example.org,UTUH17342069694215,42000.78,786.0,0
CUST_000291,Dennis Williamson,255-48-9551,emiller@example.org,GZIJ76263934362620,43569.51,327.0,0
CUST_000292,Teresa Coffey DDS,767-06-0088,william64@example.com,KWMV36694118005375,43174.81,533.0,0
CUST_000293,Bruce Williams,131-64-4604,sara44@example.net,VLER09242875721586,46290.05,689.0,0
CUST_000294,Christopher Mcdonald,119-64-0669,tkelly@example.net,YIQK62572870320320,7797.11,319.0,0
CUST_000295,Mrs. Pamela White DVM,253998162,clayanthony@example.net,POPD21513422849939,37387.37,782.0,0
CUST_000296,Tiffany Nguyen,750-94-9326,jasonwilliams@example.net,VDML91520177749050,15154.3,632.0,1
CUST_000297,James Holland,670-20-1976,travis64@example.net,JKZB18961642361032,34204.6,845.0,0
CUST_000298,Lisa Hamilton,437-12-0663,teresa32@example.com,TELV15837767499616,48069.84,570.0,0
CUST_000299,Kristen Lowery,526-14-8367,dgutierrez@example.net,QUUQ14761742243864,16477.46,604.0,0
CUST_000300,Nathaniel Todd,461-80-4343,tammy23@example.org,XSIL49180172260164,35725.16,580.0,0
CUST_000301,Robert Jensen,708-87-6472,christopher20@example.org,CXTI16800610277697,29287.2,653.0,1
CUST_000302,Christopher Hernandez,720-57-7948,csmith@example.net,DAWG03723683147276,53417.67,654.0,1
CUST_000303,Jose Hardy,695-63-3800,ricerobert@example.com,HGJS60501667998407,62010.35,577.0,1
CUST_000304,Jordan Matthews,702-44-9865,sanderson@example.net,RCIU67179576024375,43805.7,548.0,0
CUST_000305,Jason Chaney,311313432,kiddmichael@example.com,WMNV57293417223297,7064.95,638.0,0
CUST_000306,Patricia Carrillo,571-35-2477,mccarthysara@example.com,LVFF80156193183745,41051.62,461.0,0
CUST_000307,Pamela Jimenez,892132528,matthew21@example.org,ZOYD19918081213524,14558.93,594.0,0
CUST_000308,Kendra Cobb,142-55-6774,hvillanueva@example.net,ONYY03754821456532,42847.07,847.0,0
CUST_000309,Mark Reeves,677-67-4846,,LAOE08115562606029,31050.32,480.0,1
CUST_000310,Stacy Harrington,415264941,,RJXX55048926738997,13566.53,596.0,0
CUST_000311,Ronnie Torres,433-65-1810,skinnerjordan@example.net,XXEQ84318848520089,73716.04,591.0,0
CUST_000312,Michael Briggs,587872294,pstone@example.org,LDBY17490753998935,9632.1,816.0,0
CUST_000313,Michael Powell,573-67-6469,,KQSG57126611062737,34148.04,563.0,0
CUST_000314,Jaclyn Crane,617-53-1808,woodkeith@example.net,PXNF28277288137702,50417.29,497.0,0
CUST_000315,Katherine Martinez,358-09-0733,tolson@example.net,EDLJ54470229604432,38403.69,388.0,0
CUST_000316,Steven Morgan,047-86-7260,debbie20@example.net,OKZM79228777251996,70154.82,306.0,0
CUST_000317,Alicia Barrett,545-24-0311,kristin39@example.com,UZYW48181398909837,22296.91,311.0,0
CUST_000318,Brian Garcia,173-37-2360,jonathandavis@example.com,CZRT56907056260856,34637.32,463.0,0
CUST_000319,Stephanie Williams,246-97-9782,trevorgoodwin@example.com,NVFB95200461526546,22978.84,420.0,0
CUST_000320,Marisa Martinez,582-53-7307,mathisvincent@example.org,DIBK78617063048913,71780.72,789.0,0
CUST_000321,David Frazier,360-81-3486,brandon89@example.org,LRFZ38687007942007,40967.21,782.0,0
CUST_000322,Erica Clark,614-43-0261,deborahsmith@example.com,JCMW12846398554743,50865.81,383.0,0
CUST_000323,Christopher Tate,714-02-2045,mwood@example.com,AAVF68768118071569,7971.76,817.0,0
CUST_000324,Craig Nicholson,406-15-4545,mjackson@example.net,AHXA45319433750479,32858.96,510.0,0
CUST_000325,Allison Booker,695-69-4144,bsmith@example.net,XSVV99219212493843,3700.5,435.0,0
CUST_000326,Emily Myers,343-11-9369,mooneyjeremiah@example.net,VUBK66418775803046,60422.11,322.0,0
CUST_000327,Tyler Wall,842-43-8515,sherryparsons@example.net,NCHG25411076095431,2919.38,652.0,0
CUST_000328,Jessica Garcia,058-72-0856,melissa61@example.net,OYDU79110065120704,73953.36,783.0,0
CUST_000329,Ashley Smith,731-09-9714,rebeccamartinez@example.net,YNHT90767699150785,73364.16,730.0,0
CUST_000330,Kimberly Thomas,481-40-9885,kelly08@example.net,ILNP97232002496854,28000.97,382.0,0
CUST_000331,Erin Lane,344-79-4910,gmurphy@example.com,VVEB38806533315377,25756.63,482.0,1
CUST_000332,Benjamin Johnson,118-19-4761,llee@example.com,ZBPH03379337563620,62529.03,323.0,1
CUST_000333,Michael Gray,807-15-5545,kevinallen@example.com,BAGG42342583230241,28135.37,535.0,0
CUST_000334,Dana Williams,631-76-3099,kristine53@example.org,VFQZ96112233865596,54239.31,415.0,0
CUST_000335,Cassidy Marquez,539-89-7919,lwells@example.com,UZIE89731791286857,66622.62,546.0,0
CUST_000336,Bradley Walton,303-57-8501,,UZSU03337363466925,52598.11,349.0,0
CUST_000337,Bradley Kirby,526-70-1281,sara11@example.org,TKNO76657546027341,56456.12,357.0,0
CUST_000338,Rachel Powell,416-75-0195,wvaldez@example.org,LBRG53544439284044,42996.33,628.0,0
CUST_000339,Jerry Hansen,384-18-9462,kevinrojas@example.com,MHHX37389877515366,30723.8,581.0,0
CUST_000340,Rebecca Mcintyre,588-51-6248,,ZVLK36668459090225,46762.48,737.0,0
CUST_000341,Victor Campbell,239-38-8592,gibsonmiguel@example.org,GPDK97412182097023,28277.17,837.0,0
CUST_000342,Kenneth Collins,208657520,james27@example.org,FKNM21286716323467,56458.42,784.0,0
CUST_000343,Rhonda Thompson,256237080,qcruz@example.org,MTZH85977790147546,34458.4,359.0,0
CUST_000344,Kathy Chan,420-58-2701,jared07@example.org,WSDM03248413768151,17835.82,508.0,0
CUST_000345,Bradley Sandoval,731572298,khoover@example.org,CUWV76563600412577,39940.48,495.0,0
CUST_000346,Kim Ramos,049-82-8567,myerskyle@example.org,ATDF41862104275230,4995.22,522.0,0
CUST_000347,Stephen Robles,851-86-2751,bradleyhunt@example.com,TABY63353310600531,657.69,494.0,1
CUST_000348,Alexandra Lewis,226-09-4563,bradley36@example.com,KRUG93866133155206,17815.79,509.0,0
CUST_000349,Lee Richards,392-66-3809,hallchristina@example.org,YTPD89241956252571,34701.91,667.0,0
CUST_000350,Linda Bautista,757-43-2200,lonnie08@example.com,JHXN39102574326303,60112.65,780.0,0
CUST_000351,Aaron Kane,072-25-0854,,UJYA35533803396852,2951.52,526.0,0
CUST_000352,Jerome Reid,279-62-1311,raymond27@example.com,SRZG38167423362934,53860.9,602.0,0
CUST_000353,Eric Campbell,576-78-7879,cookjennifer@example.org,NQTX62706614982824,37197.26,645.0,0
CUST_000354,Belinda Frederick MD,782-56-4183,william75@example.net,EGAA85766656749160,36539.97,472.0,0
CUST_000355,Mary Martin,120-99-1513,lsanders@example.org,BUMN33705024972439,13395.61,360.0,0
CUST_000356,Daniel Goodman,716-40-0106,lisasmith@example.org,QGNF64488694611952,3162.84,306.0,0
CUST_000357,Christy Harris,768-24-3144,tonya67@example.net,YWNQ64622522372817,190.18,817.0,0
CUST_000358,Derek Moses,682750686,clarklatoya@example.com,TDUF14161415093771,68412.73,799.0,0
CUST_000359,Henry Rivera,103-01-7487,,TQYI77596555535669,54025.55,848.0,1
CUST_000360,Cynthia Washington,757791334,ronnie71@example.net,TDQI35797863050505,60365.66,483.0,0
CUST_000361,Mr. David Jackson,676-90-1466,grahamjennifer@example.org,MJTG28980271487271,39247.43,662.0,0
CUST_000362,Mitchell Fitzgerald,391-84-9207,ostokes@example.com,KMYI34712871539915,42157.66,531.0,0
CUST_000363,Cheryl Price,434415981,aprilguzman@example.org,DJCD15931952569040,48567.03,332.0,0
CUST_000364,William Martinez,869-91-9404,nwelch@example.com,DMAR75243772942095,213.49,475.0,0
CUST_000365,John Bailey,401-51-1177,justin38@example.com,JWMB52330276420865,73288.36,397.0,1
CUST_000366,Alexa Barber,590-14-2419,bclements@example.net,DEKY90472927742333,51767.72,786.0,0
CUST_000367,Eric Carlson,177-84-6151,stricklandmichelle@example.net,FBDL72018596263013,40498.82,,0
CUST_000368,Michael Davis,608-24-6291,scooke@example.com,MIUU75011117830999,10386.46,707.0,1
CUST_000369,Sabrina Pearson,772-97-3400,whitecarol@example.org,JSED51826068887189,63632.9,639.0,0
CUST_000370,Vincent Jackson,674-01-4069,brandon84@example.net,AROZ51029321840118,5421.29,654.0,0
CUST_000371,Ronnie Bernard,617-71-3540,joshua96@example.org,ROES75859883103032,57559.93,706.0,1
CUST_000372,Samantha Jacobs,430-20-5184,mgray@example.org,RIIM26714628314359,33516.54,533.0,0
CUST_000373,Wayne Gray,108162880,brianna71@example.net,CIDR18615155423401,49380.73,387.0,0
CUST_000374,Cameron Smith,526-92-2548,douglasbradley@example.com,LWSJ84910256258896,19731.89,689.0,0
CUST_000375,Scott Meza,417995124,walterschase@example.org,BXUL39672757844683,7544.59,305.0,1
CUST_000376,Connor Guerra,008926963,john89@example.org,CFSB14870682778816,6090.94,741.0,0
CUST_000377,Gail Shelton,852701932,kevin44@example.org,TOFV83215285067625,26220.53,395.0,0
CUST_000378,Brian Bailey,740-24-6588,alan67@example.org,AXUS63480797050975,30742.66,386.0,0
CUST_000379,Debra Mayo,673572652,michaelhamilton@example.com,CQQE61702437654562,38843.39,689.0,0
CUST_000380,Rebecca Klein,333-97-6552,ganderson@example.org,WGDG40266502374167,12124.16,582.0,0
CUST_000381,Christian Dixon,256-36-1885,virginia36@example.org,EELQ03056906744716,18117.55,807.0,0
CUST_000382,Jessica Jensen,094-07-6232,swarren@example.net,PWZZ18923923126043,71136.17,640.0,0
CUST_000383,Catherine Smith,677-96-5270,justinramirez@example.net,HHKN70860414545635,32011.52,439.0,0
CUST_000384,Cynthia Hill,599-50-1430,andersonjulia@example.org,DNFI75541108255598,12911.61,707.0,1
CUST_000385,Joshua King,899-98-9181,patricia71@example.com,BSUG37118954738202,42978.89,548.0,0
CUST_000386,Valerie Martin,769-66-6294,rmorales@example.org,CPNQ80294240903678,69871.07,504.0,0
CUST_000387,Angel Allen,041-82-2428,sara40@example.net,FAFS39087884434481,71451.85,772.0,1
CUST_000388,Alexandra Kelly,749-36-2896,teresa89@example.org,HGRD05955184269450,4721.48,718.0,0
CUST_000389,Jessica Hernandez,491-12-8126,stephenochoa@example.org,XXWM49837354396273,11137.81,733.0,0
CUST_000390,Matthew Powell,742682250,morrisonnicholas@example.org,GSPX24042269312163,29760.78,818.0,1
CUST_000391,Peter Stafford,836-21-5037,timothy30@example.net,DAYU02314290018513,72616.32,849.0,0
CUST_000392,Charles Rios,232-88-6304,,WIUR10018418620303,49684.39,470.0,0
CUST_000393,Brittany Contreras,309-80-4703,nancy47@example.net,DJLC95151092268592,29671.14,,1
CUST_000394,Frank Anderson,786-50-5778,troy76@example.net,LIZW10225267711964,38056.06,831.0,0
CUST_000395,Kelsey Frank,831-96-3594,youngaaron@example.org,ZUKE36687887883619,34461.27,812.0,0
CUST_000396,Autumn Dominguez,147-49-0432,swatson@example.org,LRPE10552472863330,69001.34,387.0,0
CUST_000397,Charles Rose,307-61-6743,scott04@example.org,VSCP92025213109622,33877.61,511.0,0
CUST_000398,Christopher Dudley,535-49-2051,richardbrown@example.com,EBUB92820667849843,33659.76,368.0,0
CUST_000399,Larry Bradford,029-31-4624,amberjones@example.net,FXRT17756620563411,48421.73,468.0,1
CUST_000400,Eric Hooper,770376524,leonardmyers@example.com,AYJG83034199097005,24489.72,736.0,1
CUST_000401,Joel Mcclure,096-92-3795,lindseypena@example.net,EWVD56818209679042,47856.16,742.0,0
CUST_000402,Lisa Rubio DDS,510-13-0245,katiecollins@example.org,FQQX98572545960633,31931.24,304.0,0
CUST_000403,Pamela Ramos,144169319,swilliams@example.com,PDOK24214955112747,4223.56,404.0,0
CUST_000404,Danielle Nicholson,009-20-1726,nicholas96@example.org,NTVE75895516874090,8103.6,801.0,0
CUST_000405,Evan Davies,498-28-7803,ramirezbenjamin@example.org,HMOV15778711216636,43818.86,656.0,0
CUST_000406,Mark Miller,071366637,evansjennifer@example.com,PEUG59096056730306,59946.31,386.0,0
CUST_000407,Jessica Gaines,585-50-0163,christiancontreras@example.net,QGVI20165423567782,27684.61,444.0,0
CUST_000408,Margaret Lane,038-28-3075,xhorton@example.org,EKVX50272751648072,13524.4,850.0,0
CUST_000409,Harold Daniels,536-98-5503,housestephen@example.com,TMGL33905504481776,36467.97,443.0,0
CUST_000410,Paul Hanson,558-13-7277,contrerasmelissa@example.org,FRTF86646491111096,71364.07,796.0,0
CUST_000411,Matthew Parker,815543958,mcculloughrobert@example.org,HYOR61371576605384,36870.22,803.0,0
CUST_000412,Laura Anderson,652502847,hstrong@example.org,AEZL89552963863960,1829.98,525.0,0
CUST_000413,Randy Hernandez,633-91-8908,armstronganthony@example.net,NHDW28196482531106,34027.76,807.0,0
CUST_000414,Margaret Riley,106-15-7523,rodriguezjustin@example.org,EOUU52334383640412,61657.85,675.0,0
CUST_000415,Catherine Smith,183-85-9295,wilsonmatthew@example.com,CCPL36170617136657,15999.92,735.0,0
CUST_000416,Ashley Robinson,336-18-3601,lunashelby@example.com,PTTR02841390808823,74948.11,760.0,0
CUST_000417,Ricky Matthews,170-27-7993,bandrade@example.net,IPGC58477686342346,8362.65,542.0,0
CUST_000418,Elaine Serrano,661-68-5772,ljohnson@example.com,XIKT19663955172084,45574.77,738.0,0
CUST_000419,Erica Hall,068-50-4647,alisongarcia@example.com,NZFL31355251050537,3981.52,659.0,0
CUST_000420,Jesse Guzman,606-50-3874,mitchelldawn@example.net,WTZV19665533077046,21593.92,573.0,1
CUST_000421,Jennifer Hawkins,321640772,devans@example.com,AOJE60880501716445,9736.96,721.0,1
CUST_000422,Kimberly Smith,705-07-4255,rodriguezstacey@example.org,UDLT10300215632135,64888.95,555.0,0
CUST_000423,Cynthia Woods,502-36-5275,qperez@example.com,IKWT64229712529671,29148.91,445.0,0
CUST_000424,Robert Gill,527-41-5109,grios@example.org,WCLR33117030376371,47338.9,395.0,0
CUST_000425,Brian Rodriguez,017-59-3065,,EHLM79836314624912,33829.52,799.0,0
CUST_000426,James Reilly,199-38-3104,rthompson@example.net,IDRC56326868507451,54685.36,769.0,0
CUST_000427,Stephen Lyons,415-51-6438,robinsonmadison@example.net,TPQN10313100943181,29527.55,739.0,0
CUST_000428,Benjamin Lopez,467-19-0209,bpatterson@example.org,IPGF35494012897432,40821.95,433.0,0
CUST_000429,Kelly Jackson,151-13-1639,linda57@example.com,ICFV09579073710094,3154.9,,0
CUST_000430,Alicia Irwin,877-29-2321,tyler39@example.net,XLRI74570545897148,11427.76,767.0,0
CUST_000431,Xavier Parker,043-75-8521,mary16@example.com,WNLG13614878245569,9459.44,609.0,0
CUST_000432,Robert Smith,042-28-4637,brownkevin@example.com,SZZL41072728498247,18404.39,680.0,0
CUST_000433,Andrew Fitzpatrick,255-87-6329,gross@example.com,LVAB42548821423691,54312.12,539.0,0
CUST_000434,Timothy Murray,188-49-7159,taylorscott@example.com,JTJF96592342683441,5384.37,,0
CUST_000435,Rachel Carpenter,383178901,brian62@example.com,QVWL75676670806129,8604.83,732.0,0
CUST_000436,Barbara Richards,524-95-0869,zacharyhart@example.com,VAOZ87010415914975,60349.74,405.0,0
CUST_000437,Dan Wells,853-65-7272,hbrown@example.com,EHVU24407931102918,56363.41,436.0,0
CUST_000438,Kimberly Alvarez,297381639,rrichardson@example.com,MPFH84979162022328,45579.1,468.0,0
CUST_000439,Stephanie Harvey,044-46-2283,dkhan@example.com,MWZD76620471960940,30584.1,753.0,0
CUST_000440,Phillip Turner,404-09-7926,mestes@example.net,AFLQ83586812259572,44012.83,693.0,0
CUST_000441,Maurice Porter,696-61-5303,tinastokes@example.net,FSWQ84259959961002,48168.85,554.0,0
CUST_000442,Michael Gray,653-74-9118,jameshenry@example.net,ZHDF66109410175902,51630.94,608.0,0
CUST_000443,Sharon Peterson,699-94-8654,nlee@example.net,JHGX26831901302056,48285.82,545.0,0
CUST_000444,David Guzman,339-03-3671,sandra46@example.net,PQLL98217661912841,39385.63,312.0,1
CUST_000445,Thomas Baker,031-05-5539,vgreen@example.org,LCFJ18938984690819,42412.72,674.0,0
CUST_000446,Karen Anderson,741-06-1705,crawfordjeffrey@example.com,EGRX50371990516991,5010.88,369.0,0
CUST_000447,Jessica Simmons,142-15-7176,princetoni@example.com,NPJZ30003896087066,29547.11,593.0,0
CUST_000448,Cameron White,045415729,whitneyanderson@example.com,LGKN03319036890030,5723.3,849.0,0
CUST_000449,Debra Wolfe,516-14-0885,rachel97@example.com,PVDV11483753745843,69029.83,459.0,0
CUST_000450,Debra Chapman,308-11-0979,melissa67@example.org,CGEQ34831520377107,50919.7,367.0,0
CUST_000451,Susan Patrick,606-28-0449,jessica96@example.com,MMOB33626804085095,17958.22,744.0,0
CUST_000452,Willie Allen,016364496,lutzkelsey@example.com,ZXXY01864876998426,49182.95,479.0,0
CUST_000453,Jeremiah Owens,368-62-9120,rickyriley@example.org,KSMB94544901495427,71452.72,835.0,0
CUST_000454,Andrew Cohen,882-57-9501,bobby30@example.net,ITRK17244472322903,56108.12,575.0,0
CUST_000455,Kelly Calderon,698541170,jliu@example.org,IIAV58093511871813,31914.0,836.0,0
CUST_000456,Daniel Edwards,733958327,shelby69@example.org,KTZL56574902504290,33867.43,668.0,0
CUST_000457,Kelly Stewart,200-74-4802,marklloyd@example.com,VXEM11398986818097,57886.34,418.0,0
CUST_000458,Jason Hudson,847-17-8809,kimberlyrussell@example.net,HOKX13765158815793,17963.63,783.0,0
CUST_000459,Bryan Baker,568-92-7699,martinezaustin@example.com,VETI45511668297327,2169.95,729.0,0
CUST_000460,Lisa Mcknight,047-10-5816,olozano@example.com,AWFC28866526834155,61862.77,681.0,0
CUST_000461,Jordan Chapman,792-13-3806,trevor09@example.net,XNJY72298120995765,38440.95,347.0,1
CUST_000462,Dustin Wilson,281-63-7192,nicoleroberts@example.com,QSQN45652203684995,63285.91,635.0,0
CUST_000463,Rodney Wood IV,585-55-7289,mariahphillips@example.org,TYDH42138820908830,58730.29,548.0,0
CUST_000464,Jesse Moss,689-10-5158,hamiltonsarah@example.net,WWDO67412415131528,14254.39,,0
CUST_000465,Craig Liu,529-93-3510,,KGRV00329633472727,47513.61,309.0,1
CUST_000466,Mark Harper MD,303-13-3587,mccartypenny@example.com,GWFB64969357824347,54404.74,406.0,0
CUST_000467,Derek Lewis,872-53-0997,jose56@example.com,NOKH61275156277963,72928.22,445.0,0
CUST_000468,Mario Gould,629-79-5402,cassidysmith@example.net,ZONM40473504763928,38741.82,681.0,0
CUST_000469,Christopher Brooks,424-28-9060,shelbyjohnson@example.org,AZMC55810835832863,47609.78,703.0,0
CUST_000470,Patrick Nelson,087-10-1211,vsmith@example.net,YQDQ67024403304166,17376.27,567.0,0
CUST_000471,Matthew Ruiz,299-55-1525,tammyhoffman@example.com,TEDX96394568044731,24131.99,763.0,0
